,ID,TOPONYME,geometry
37,BDCAEROD0000000017183164,aérodrome de luxeuil-saint-sauveur,"POLYGON ((6.360939910435673 47.774099867910316, 6.35999010252814 47.77471898923202, 6.358180136072984 47.774478148324754, 6.356425560432103 47.77511491677678, 6.352893895575857 47.77690249558573, 6.3532299212238605 47.777590123612, 6.3524095224861625 47.77805953503439, 6.354377211332114 47.780206634334675, 6.355539650400099 47.78003189233327, 6.356397373938685 47.7814882912473, 6.358072027500101 47.781889792912075, 6.357847234778078 47.78262682288119, 6.342880605776234 47.78737457894283, 6.341761665696898 47.78705339083093, 6.34098927802137 47.78673761917161, 6.340056787615986 47.78625615239963, 6.338938908711962 47.78578086589059, 6.337642521804661 47.785591716704275, 6.335865240670012 47.78576937984816, 6.334247362800466 47.78629380001717, 6.333275472419104 47.786867371965194, 6.332225640209606 47.78801067404114, 6.331658362904492 47.7888132367054, 6.33127959600857 47.789808614897396, 6.331332198236633 47.790157539563474, 6.329393403877435 47.79085406424151, 6.331462306376009 47.79453905057709, 6.336012626286356 47.79338258109524, 6.336796027200475 47.794725013954825, 6.343548080971769 47.79301634508076, 6.344353065928264 47.79340233647037, 6.3481103435574315 47.792543685221275, 6.3498628537272985 47.79328540041131, 6.351387020759176 47.793818326069896, 6.353229478881288 47.793970976059384, 6.354511642025144 47.793782016226515, 6.355851295865519 47.79346617856266, 6.357933413062691 47.79413257024311, 6.3592632162497225 47.79440161882057, 6.366219216217477 47.796242287315614, 6.366381920836034 47.79575025662653, 6.3683454216527515 47.7941605700257, 6.375156698915794 47.79794979877378, 6.376875150663498 47.79820925321379, 6.378294065329986 47.79827823676747, 6.379899268449693 47.79782834590638, 6.37857445542187 47.794127162038556, 6.377726771914865 47.79191571344677, 6.376861622127629 47.79029121334746, 6.375484883900206 47.78831390920603, 6.374099006265217 47.78619091560852, 6.372585306919946 47.7846220063315, 6.37130887019399 47.78306246261266, 6.3711333141848145 47.78231711063373, 6.370201290324114 47.77963148629815, 6.36999353033081 47.77806097957011, 6.363695583039778 47.77395315737665, 6.36236463655724 47.773510339068814, 6.360939910435673 47.774099867910316))"
0,BDCAEROD0000001170571973,aérodrome de terre-de-haut,"POLYGON ((-61.58292595940975 15.863406262864041, -61.583095479821544 15.864002083181795, -61.58016982628815 15.864953613920099, -61.580326528840004 15.865378530742893, -61.57940314063338 15.86562734915875, -61.57781079948023 15.865661181127454, -61.57752719201309 15.864957958185517, -61.58073462806023 15.86403904120075, -61.58112649563787 15.86395122814513, -61.581284764746485 15.863885382970295, -61.581824264590594 15.863650310208094, -61.58202916312723 15.863592904216333, -61.58242190004202 15.863514132554306, -61.58292595940975 15.863406262864041))"
1,BDCAEROD0000001170571971,aérodrome de basse-terre-baillif,"POLYGON ((-61.74313124824424 16.011910985962846, -61.74312141486075 16.013034419568616, -61.74605864302054 16.015125941046975, -61.74556666547705 16.01564097589185, -61.740701548805816 16.012351388875505, -61.73985525736257 16.013184296108346, -61.73917303016742 16.012741922176794, -61.73940709104803 16.01237542812494, -61.739679572531195 16.011991986043153, -61.73981654094309 16.011758691847096, -61.73994514406526 16.011518117620934, -61.74313124824424 16.011910985962846))"
2,BDCAEROD0000001170571970,aéroport guadeloupe-pôle caraïbe,"POLYGON ((-61.54633421337239 16.267016676803973, -61.547062722656726 16.267065962470276, -61.547528198724066 16.267385476643916, -61.54799434067441 16.267614617243577, -61.548178140746046 16.268067763892848, -61.54817315863388 16.26874555887169, -61.54793360802597 16.269512122105738, -61.547556038686785 16.26996141773981, -61.54751284075958 16.26998281185551, -61.54709075144993 16.26948826334753, -61.546871191594256 16.269190319161364, -61.54644642737841 16.2689325393691, -61.525482533878865 16.264991743935784, -61.52229381960292 16.264376644874506, -61.514967713316786 16.26302578213544, -61.51504659338318 16.262489501100912, -61.515292378633454 16.26177996425323, -61.518114853340784 16.259695774400544, -61.52521716588347 16.261184142319642, -61.525492561095696 16.261516837920695, -61.53077807646828 16.26249529786609, -61.53085737741301 16.26189665066709, -61.53424125344762 16.262437054197587, -61.53400847436477 16.263546173483252, -61.53266470584393 16.263321769507797, -61.53248712702679 16.26430383764211, -61.54633421337239 16.267016676803973))"
3,BDCAEROD0000001170571968,aérodrome de saint-françois,"POLYGON ((-61.26772242615965 16.25943691041305, -61.26747007126136 16.259410447064067, -61.26724547856592 16.259418549963698, -61.26692601023779 16.259471059658797, -61.266766811114586 16.25948963751914, -61.266466368489795 16.25950615548448, -61.26625136798593 16.25948722579347, -61.256530388144604 16.257595575189857, -61.2561864015459 16.25671618923045, -61.25709701638678 16.256248356707445, -61.25720900704565 16.256384827851164, -61.25721873894378 16.256448164439774, -61.25721863858142 16.256565640000307, -61.25707632535788 16.25679128878908, -61.2570378229561 16.257126231455192, -61.25712279512613 16.257144100297896, -61.257966189314736 16.257191703489603, -61.25826632947934 16.257102901668308, -61.258594786904574 16.2569854149302, -61.26284676771887 16.257605002628914, -61.26320547187878 16.25660035574204, -61.26414286951725 16.25670292504379, -61.26462034036536 16.256767383217046, -61.26501321872007 16.256877234493924, -61.26539759943092 16.25699605216592, -61.265547338896134 16.2570957781921, -61.26596818623124 16.257323333667966, -61.26606141204933 16.257360243599067, -61.26623002721874 16.257441146688365, -61.26655795917342 16.2575965507212, -61.266762890182065 16.25769672766962, -61.26818442349656 16.258706006136002, -61.267986375034376 16.258994464245532, -61.26772242615965 16.25943691041305))"
4,BDCAEROD0000001170571972,aérodrome de marie-galante,"POLYGON ((-61.272930531916295 15.868309156279212, -61.27313534445883 15.86881776661482, -61.27296001112939 15.869671268279252, -61.272351065555206 15.869692615209072, -61.272042477054285 15.86974798832151, -61.271302663700126 15.869896612689518, -61.27097508630691 15.869988884225345, -61.27060004030072 15.870063605613936, -61.27008524349048 15.870102868667477, -61.2684759921559 15.87049033729864, -61.265274552571015 15.871124396893826, -61.26512429290192 15.871116866417394, -61.26431856608154 15.87111130901741, -61.26376724722841 15.869963709949655, -61.26435785955712 15.869575339346646, -61.27264575489547 15.867871299995391, -61.272760291497356 15.868016806157932, -61.27342624166853 15.867879334950583, -61.275243585303585 15.867502521954153, -61.27530181063459 15.86779217044717, -61.27357041099094 15.868163343359452, -61.272930531916295 15.868309156279212))"
5,BDCAEROD0000001170571969,aérodrome de la désirade,"POLYGON ((-61.08082494080397 16.298653409814328, -61.08098675160719 16.298370249775157, -61.08103748636267 16.29796409681905, -61.08146155064305 16.297651692063223, -61.08211817557738 16.297476934988286, -61.082541797804126 16.297209703102297, -61.08385811648909 16.296543951837, -61.08493659782079 16.29628265101714, -61.085498348113354 16.296242561154394, -61.086576826530354 16.29598125154417, -61.08727978058423 16.295852076275924, -61.08784072358761 16.29589510290763, -61.08699596744366 16.296849780292444, -61.087345153953336 16.297503524822133, -61.08653712550344 16.297661566762798, -61.08546169868964 16.29789669882776, -61.08471182862999 16.298038995789714, -61.08444672484664 16.297398660087122, -61.08082494080397 16.298653409814328))"
6,BDCAEROD0000001170585417,aéroport gustave trois,"POLYGON ((-62.84041182963 17.904611337437363, -62.84040738880644 17.904298594778798, -62.84269973380079 17.90424532451569, -62.84287257334268 17.90416863514164, -62.8432475097865 17.904026125930667, -62.84392288427406 17.90364071601853, -62.844574521002556 17.903407134979, -62.845531871743724 17.90337445375345, -62.84591989622258 17.90337747285946, -62.84617190269809 17.903458116607194, -62.846868081798206 17.904123010123644, -62.8465812452649 17.90502032738857, -62.845869559811135 17.904816394403102, -62.84568268586673 17.90474664834873, -62.845456112430945 17.904731102811102, -62.84379045159722 17.905013588518685, -62.84345423801161 17.905138052493633, -62.84302555088366 17.905205497522672, -62.84260820716084 17.90525668111703, -62.842144668782616 17.90523190128093, -62.84197377216776 17.90524532067006, -62.84177163319511 17.90535633247221, -62.84161405835057 17.905252259278022, -62.84154894097891 17.905222378575083, -62.84142621663212 17.9052105283303, -62.84089172173252 17.90535199976502, -62.84049109208459 17.904659307510265, -62.84041182963 17.904611337437363))"
7,BDCAEROD0000001170585416,aéroport de princess juliana,"POLYGON ((-63.119791972790544 18.04052242680186, -63.11965873341119 18.040496297386305, -63.11946879120732 18.040451221883668, -63.11917493746 18.040436037587725, -63.114131871151606 18.041149512396647, -63.112766460694985 18.042445542835065, -63.11247365182092 18.042592138452456, -63.11237388904254 18.04320772413038, -63.11215666714133 18.043355179181976, -63.11185437346973 18.043447547847688, -63.111703209968375 18.04346752011605, -63.111274004035735 18.043080012257917, -63.111008394474815 18.042909335643845, -63.110894028846594 18.04284703501902, -63.11075132298482 18.042792885286445, -63.10558648964508 18.042293228866125, -63.10524539706381 18.04228708779097, -63.09823232239037 18.043201867184408, -63.09807071406481 18.043131448221008, -63.09791849833887 18.042959792169924, -63.097850364317 18.04277001628861, -63.09772031035462 18.041665566394183, -63.10101272956726 18.041046538996294, -63.101686573438876 18.041349882476315, -63.11995989378852 18.038745336577914, -63.120009313325504 18.03917102338168, -63.12004913093723 18.039369847584766, -63.12009740304045 18.039496357831574, -63.120308437805974 18.039993348928963, -63.12032080664033 18.040119881440887, -63.12028217355536 18.04027446529345, -63.12017924812027 18.040364915138746, -63.12001867053899 18.040430092674708, -63.119791972790544 18.04052242680186))"
8,BDCAEROD0000001170585415,aérodrome de l'espérance,"POLYGON ((-63.04303588404635 18.100656721609145, -63.04318418043999 18.100275261907676, -63.04328402424462 18.098878784373962, -63.04334435537034 18.098234322522345, -63.043304603806256 18.09800836780146, -63.052802189978955 18.100620852204358, -63.052936445221995 18.100763624370167, -63.05262387696162 18.10169919902701, -63.05256815058304 18.101827561517513, -63.052426395053345 18.10189177375436, -63.04855091132739 18.100768393776505, -63.0484072202027 18.10066990977991, -63.048245581385885 18.10060848819302, -63.04804708622706 18.100564248888446, -63.0478287676258 18.10061130358377, -63.04770686723421 18.10070352691935, -63.04751784097177 18.10072345838432, -63.046310774478535 18.100345037065352, -63.04413582300558 18.099758041732322, -63.04401878712816 18.100411555220816, -63.04303588404635 18.100656721609145))"
0,BDCAEROD0000000017183520,aérodrome de solenzara,"POLYGON ((9.409628533702477 41.908078585659396, 9.40923918469627 41.90824825837096, 9.406708212466237 41.90866250295341, 9.400741632597777 41.90969442054836, 9.399866203980507 41.91013239903072, 9.399091491279032 41.910409234789576, 9.39794860530369 41.91072912703223, 9.39676466762032 41.911115488547836, 9.395865382805164 41.911356591110476, 9.395380085128531 41.911632072377344, 9.394975292341604 41.9121820751341, 9.392817877033025 41.91609292309949, 9.39299255536466 41.91904494015004, 9.391342338221028 41.9214622003646, 9.390163189215205 41.921594918662024, 9.392574672383455 41.93569419179733, 9.395026373442514 41.93711575551398, 9.395439061430327 41.937736098613684, 9.395626472971138 41.93799423872389, 9.396420082078942 41.938265209246325, 9.39684546421817 41.93819165321074, 9.397102482675816 41.937624456126855, 9.397713638838093 41.937682946361335, 9.399138850683196 41.93810037628301, 9.400230980858247 41.9382522665674, 9.401538491732106 41.93878586698298, 9.402330939373702 41.93905686615135, 9.403048809773283 41.93919718386182, 9.40385152704057 41.93915207968216, 9.404615507157372 41.938984033776016, 9.405495023514499 41.93887927381956, 9.406010693680933 41.938448675971, 9.406917268647002 41.93845943570249, 9.407609209909193 41.93839488892065, 9.408044685132143 41.938203499344546, 9.408563096281163 41.937898008386746, 9.408874548039389 41.937787156029394, 9.409303061577665 41.93773138550102, 9.409803085996064 41.93787767767107, 9.410150615296999 41.937953912693736, 9.410493981459217 41.93790330964446, 9.411044168961553 41.937667983056656, 9.41170556998773 41.93704642885925, 9.41226324001433 41.93627073391674, 9.41242758407487 41.93543060701106, 9.412711408922686 41.93478962730303, 9.412948501272119 41.93425153647241, 9.413079504674831 41.933936215845875, 9.413240235757213 41.93387146483839, 9.413522738352455 41.93381643770192, 9.413899124042505 41.93373677483936, 9.41400825281081 41.933143365544815, 9.414109667305329 41.93247921914539, 9.41422069027539 41.93200286979492, 9.414448748555788 41.93139321752963, 9.414456994959966 41.93105921914977, 9.414331315261395 41.93062610290006, 9.413557588084283 41.92950770253494, 9.41406910843959 41.92865278239137, 9.41419215888125 41.9282757523378, 9.414010986789478 41.927278167528925, 9.41368755153282 41.925894446580386, 9.413516750670919 41.924482521112765, 9.41319321689824 41.92310872546638, 9.41286847000631 41.92221090908579, 9.412354097749782 41.92105692409434, 9.412094427655193 41.91980363486598, 9.411852650868928 41.91870338698171, 9.41184926817617 41.917775225463835, 9.41189422474334 41.91634929902449, 9.412232335527223 41.91515522187613, 9.4125471499696 41.91446730198188, 9.412660382503695 41.91390069632493, 9.412558954012049 41.91306953337416, 9.412313236792704 41.91203262840033, 9.41173845030817 41.91056687117511, 9.411019555920047 41.90960559873971, 9.410408281158473 41.90874594115625, 9.409628533702477 41.908078585659396))"
1,BDCAEROD0000000017183493,aéroport de bastia-poretta,"POLYGON ((9.481182590247535 42.53877174516257, 9.480930423679423 42.53890614919782, 9.480229723007504 42.545787734245415, 9.481185163075363 42.54611928591686, 9.480027630268555 42.549092340004364, 9.479860080926379 42.54912147142986, 9.479598500200987 42.54848071908143, 9.47749816878749 42.54895569282942, 9.477560770855076 42.55104363444408, 9.479872360582005 42.55129365797633, 9.479408047414585 42.55524653199659, 9.476996883823073 42.560323499010885, 9.472917068411824 42.571075320899936, 9.474478520411882 42.57394543196115, 9.475653542133188 42.57437107209844, 9.47675820713866 42.57343982002971, 9.48095491020461 42.56354572166351, 9.481375650382907 42.56319270289536, 9.481861878264464 42.56308826493376, 9.482249993144771 42.56237641872375, 9.482325582191379 42.562200437489444, 9.482295236249588 42.56194971784777, 9.481998065398114 42.56092415709565, 9.481984826898747 42.5607174981854, 9.482022061357458 42.5605258098089, 9.482135841054498 42.5602654224826, 9.483746409022357 42.55858801596677, 9.484548799193657 42.55509890372317, 9.490180984167777 42.541645250189674, 9.48827102883293 42.541088686076186, 9.485577744536617 42.54109933253002, 9.485043788268698 42.53874604027284, 9.484173246261253 42.538705220336475, 9.483314012742241 42.53895234499669, 9.4825362497727 42.538978025336924, 9.481182590247535 42.53877174516257))"
2,BDCAEROD0000000017183523,aérodrome de propriano-tavaria,"POLYGON ((8.894478097288768 41.65937865376326, 8.892902104194363 41.65945892629771, 8.881307855937587 41.66042897481701, 8.880728672157579 41.6605100144229, 8.88032307948669 41.66074254149784, 8.880203483025053 41.66107343953744, 8.880190479893596 41.66138936824294, 8.880304304397658 41.66165227207613, 8.88061987667906 41.661902987653335, 8.880931853080234 41.66200891089959, 8.881325400367494 41.6619931938785, 8.897234729123685 41.660744203952, 8.898198465641295 41.66066580811103, 8.898593922068338 41.66045268950585, 8.89893166230243 41.66025091406487, 8.898859829301703 41.65938677777655, 8.898481468210008 41.65913333390388, 8.894478097288768 41.65937865376326))"
3,BDCAEROD0000000353868679,héliport de l'hopital de sarténe,"POLYGON ((8.936073724035436 41.606242409181526, 8.936299435992092 41.60617201370314, 8.936180513490722 41.60603914959253, 8.935999076785667 41.60613225770804, 8.936073724035436 41.606242409181526))"
4,BDCAEROD0000000017183495,aéroport de calvi-sainte-catherine,"POLYGON ((8.791859043297553 42.518066563199305, 8.791721824210935 42.51869686604892, 8.791694578020834 42.519428453967144, 8.79165266111252 42.5199264842815, 8.791319829780928 42.52055029369549, 8.790460540279156 42.52170116894242, 8.790070609769769 42.52257234797627, 8.789744300164196 42.5232498801335, 8.789608512545703 42.52400539416723, 8.789399946859403 42.52541475024817, 8.789175901852284 42.52712240089545, 8.789244721079385 42.52861313768434, 8.789357369464735 42.52918299563146, 8.789742210701046 42.52947486507172, 8.789830622588662 42.529506116693575, 8.79031356372528 42.529791753282055, 8.790836436565899 42.53011127322745, 8.791138409327345 42.53052572184225, 8.791267787786117 42.531030673175096, 8.79094424761865 42.53742912031308, 8.790506616728136 42.538311914767554, 8.791648872757028 42.5386203205548, 8.791718220715785 42.54240958379965, 8.791893803269692 42.54301118419973, 8.792055885155616 42.54314569774885, 8.792247010509312 42.543008216296144, 8.792294934738123 42.541797752137015, 8.793183818147616 42.54178820431723, 8.79349697804653 42.541652200202016, 8.79378075893297 42.54135554213762, 8.793934781969913 42.540869434123536, 8.79397891085893 42.540172966790955, 8.794104138516024 42.53549788430139, 8.79421943077595 42.53467135783383, 8.794469348445322 42.53386275100943, 8.794810348467843 42.53341875803083, 8.795298287885743 42.533092065808944, 8.795616066834416 42.53289270591496, 8.795249963925867 42.532446600007475, 8.795056069228941 42.53201636804468, 8.795097074561873 42.53150936504645, 8.795222627507924 42.53110502891277, 8.795344488375246 42.53077390526547, 8.795534888311897 42.53051927702901, 8.794504721373217 42.52903213493935, 8.794683616547431 42.528011963286005, 8.794890527066523 42.52691815846732, 8.79493438846787 42.52588820480593, 8.794990457892872 42.52485848957485, 8.794985053154162 42.52361488742813, 8.795037927172967 42.522773734994836, 8.795212370837062 42.522150413095105, 8.795290189331613 42.521866755383215, 8.795207651122768 42.52167384396606, 8.794642880801455 42.5209690399157, 8.794906184662533 42.52060228450116, 8.794599349992573 42.5203593766997, 8.794221888390727 42.52003107328756, 8.793924402342322 42.519661463966955, 8.793786381082976 42.51919214502919, 8.793712625003268 42.51885453701003, 8.793449724077837 42.51846501935106, 8.793296584743608 42.518284960187344, 8.792986645935915 42.518133256159466, 8.791859043297553 42.518066563199305))"
